heading,content
TONGUES,
"SHORT-ORDER COOK ROBERT GUFFS,",
28,
", HAS",
/,y
E V E R,s t u d i e d a n y f o r e ig n l a n g u a g e
.,
Y,e t
UPON,
DRINKING OLPE,
"ENGLISH 8 0 0 ,",
HE SPEAK'S,
FLUENT,
"NORWEGIAN. DUTCH, GREEK .CHINESE, ARMENIAN,",
"RUSSIAN, AND GAELIC",
ALL AT THE SAME TIME/,
GUFFS HAS NO,
REQDU.e-C.TION,
OF,
WlS,
MULTI-LINGUAL,
"DIATRIBES, A",
SHOW-TIME AFTERIUARP.,
>,
^ A L,
t,
L .iO V deg *,
OLPE ENGLISH 800,"(c) i 98 i , bUTz-iNeinhard Company, Portland Dreaor"
SPORTS,
"FridayVlVIarch SO, 1981",
Page 17,
Spring sports teams face opening day with optimism,
By Jeff Cross,
Like Grand Central Station at,
"rush hour, Davis Gymnasium and",
the adjoining Sports/Recreation,
Complex have been packed with,
athletes preparing for the start of,
the spring season.,
Though the competition comes,
"on strong beginning next week,",
this month's unseasonably and,
consistently cold weather has left,
the outdoor fields,
all but,
unplayable. Indoor workouts have,
been the rule for all but two of the,
University's nine springtime var,
"sities. These two, lacrosse and",
"baseball, are profiled on the back",
page.,
The rest--some coming off win,
"ning 1980s, others hoping to re",
bound from losing records--look,
to this season with an unbounded,
optimism.,
_______,
______________,
M en's Tennis,""" Overall there are some good signs."" These words come from men's tennis coach Craig Reynolds, whose netters are coming off a third-place finish in the ECC championships after a 5-9 dual match record in 1980. Despite losing two of the starting six singles performers, Reynolds predicts, his team "" should be able to maintain close to the same finish."" Taking over the first singles position will be sophomore Steve Haas, who was 8-5 at fourth singles and finished second at that position in the ECC championships last year. With the "" challenging""  20-match schedule, Haas "" will have to play very well to have close to a .500 record,"" Reynolds said. Juniors Bill Beneke and Eric Simpson and senior Paul Adkins are slated for the second through fourth singles slots, respectively, with Mark Greenawald '83 tentatively in the fifth spot. Freshman Mike Driscoll -- as well as sophomores Simon Hall and Andy Walker -- will join Greenawald in competing for the fifth and sixth singles positions. Doubles combinations will be Haas and Greenawald at number one, Beneke and Simpson at two and Adkins and Driscoll at three. The team's strength "" lies in our balance and depth. Our players don't vary that much from (positions) one to six,"" ac cording to Reynolds. The key to success throughout the season will be "" winning consistently from number three on down,"" Reynolds said. He cautioned, "" What we need is a little seasoning""  for a winning campaign."
Women's Tennis,""" This is the best team we've had yet, and the others weren't shabby"" is women's tennis coach Rose Ewan's description of her squad. Ewan can back up her lofty remarks with a quick check of the record of the fall 1980 edition of her team, a squad that went 6-1. However, "" the spring schedule is a lot tougher than the fall schedule""  Ewan said, warning against over-optimism. Among their 13-game slate--that opens Tuesday with a home match against Susquehanna--are four Division I schools and some top Division II competition. Ewan noted, "" Our problem will be to stay tough in the big points. We're going to have to dig deep within ourselves to come up with the big points."" Leading the way for the Bisons will be Patty Koch '83 and Sarah Krieger '82 who "" give us a nice combination""  at first and second singles, according to Ewan. Koch had a 5-2 individual record in the fall and Krieger was 6-1 at second singles. In the third spot will be senior co-captain Kirsten Schaubauer (3-3 in the fall) while Cindy Appel '83 (5-2) holds down the fourth singles position. Senior co-captain Janis Huber (5-2) and freshman Laura Kirschsten (4-2) play in the fifth and sixth positions, respectively. The doubles tandems Will be Krieger and Shuber, Koch and Appel and Schubauer with Kirschstein. "" Doubles competition is our strength,""  Ewan remarked, citing as evidence the doubles team's combined 20-1 record last fall. With no organized ECC championship for women's tennis as yet, Ewan would "" like to get a bid to the Easterns (EAIAWs).""  The coach cites as keys to an invitation "" defeating rivals Lehigh and Lafayette or being within one point""  and compiling "" a 4-3 record"" in the seven dual matches exclusive of a six match Southern tour scheduled during Spring Break."
Softball,"With eight of nine starters returning, the softball team has high aspirations for an improvement over last season's 7-8 mark. Coach Terrie Grieb hopes her charges can pick up right where they left off last spring, when the Bisons capped a three game winning streak with a season-ending 14-0 whitewashing of Mansfield State. Missing from the starting nine will be Betsy Doyle '83 -- the team leader in bat ting (.455) and RBI's (15) -- who is in Lon don for the semester. However, six starters return who hit above .300 a year ago. The pitching staff that "" will be better than last year""  -- according to Grieb -- boasts two of the best hitters on the squad. Junior Dawn Straub hit .364 with 12 RBI's and posted a 5-2 record on the mound and sophomore Denise Cohen hit .349 and scored 18 runs. Cindy Connelly '84 is the third starter while the chief reliever will be Jill Henry '81. The starting infield has senior captain Patty Inchalik (.323 last year) at first base, junior Ali Brown (.220) at second, sophomore Jackie Crump (.394) at third) and sophomore Linda Palm (.384) at short stop. Starting behind the plate will be Stephanie Buck '82, second on the team in hitting (.444) and first in runs scored (21) a year ago. Opening day outfielders will be Kaye Swartz '82 in left field, either Cohen or Straub in center field when not pitching and Meg Giansello '84 in right field. The Bisons open their 14-game schedule with a first-ever encounter with Wilkes Tuesday in Scranton. Grieb predicts, "" we'll be pretty good defensively; I'm not- sure offensively."" Unable to practice outside yet, Grieb said, "" We're still working on fundamen tals.""  Nevertheless, she predicts the team will "" have much more depth and more pitching than last year."""
Women's Track,"With its season opener not until April 12, the women's track team still has time to relish its outstanding indoor season and prepare for the outdoor campaign. Eight returning women who hold 17 school records outdoors will lead the Bisons into their opener against Lock Haven, 84-34 losers to Bucknell a year ago. In addition, the track team broke eight in door school records on its way to a seventh place finish at the EAIAW championships in Boston March 7-8. The outdoor trackwomen ran up a 5-1 dual meet record last year, placed first among 10 teams in the Binghamton (N.Y.) Invitational and finished second of eight squads in the Hartwick (N.Y.) In vitational. The Bisons have strength in the hurdles, sprints, middle distances and field events, with school record holders returning in each category. Lonnie Fertik '83 -- holder of school marks in the 100-meter and 110-yard hurdles, long jump, high jump and pen tathlon -- will again score heavily for Coach Diane Ware's trackwomen. "" We're really looking forward to the outdoor season. "" There's lots of improvement to be made,""  Fertik said. Middle-distance record-holder Jo Bur rell '83 (mile) joins junior co-captains Suzanne Hecker (200-meters, 220-yards) and Linda Accettura (400-meters, 440- yards) in the longer sprints to give Bucknell experience in track events. Sophomore Beth Bittel holds school records in the shot put, discus and javelin to lead the field events. Laurie Van Wyck '83 holds school records in the 400-meter and 440-yard hurdles and is a standout in relays as well. The most promising newcomer for the outdoor season is freshman sensation Nan cy Russo, who established school records in the long jump, 55-meter dash and 300- meters in the EAIAW indoor champion ships."
M en's Track,"With a first place finish in the East Coast Conference cross country championships and a third in the ECC indoor track meet already under his belt this year, Coach Art Gulden looks confidently toward similar success from his men's outdoor track squad. "" We may not be the favorite (for the ECC outdoor crown) but we'Fe sure as heck capable of winning it."" The Bisons were favored for the indoor ti tle, but came up short in finishing a disap pointing third behind Temple and St. Joseph's. Gulden remarked, "" We were definitely overconfident. If we correct that deficiency outdoors, we'll be right in the pack."" Last year, the trackmen were undefeated in five dual meets and triumphed over 11 teams in the Hartwick (N.Y.) Invitational before being outdistanced by Delaware, 125-100, in the ECC championships. This spring, Gulden predicts, "" If we realize our potential in every event, we can win the meet."""
A,""" w ell rounded te a m ' ' with "" possibilities in every event""  will be the key to dethroning the two-time defending champion Blue Hens at the ECC cham pionships, according to the Bucknell men tor. The Bisons -- strong once again in the distance events -- have improved con siderably in the field, weight and sprints events. Sophomores Ted Lewis (high jump and long jump) and Jamie Dodd (pole vault) in the field events, juniors Mike Ward (shot put) and Jim Passannante (weight throw) in the weight events and junior Martin Carter in the sprints are expected to carry over their indoor success to shine in the outdoor campaign. In addition, the "" experience gained by our young competitors indoors""  should propel many other new faces into the win ners' circle. Gulden mentioned Temple, St. Joe's (both conquerors of Bucknell indoors this winter) and Delaware as the Bisons' main competition in the conference. However, he concludes, "" If we score in every event, I don't think anyone can beat us."""
