heading,content
INITIATED INTO ALPHA PHI,"Recently initiated into Alpha Phi were Biz Cramer, Barbara Davis, Judy Esmay, Carole Itjen, Janie Je f fries, Betty Krebs, Elaine Parcells, Jackie Long and Barbara Smith. The club has decided to hold a discussion and present a guest speaker on Mon day, May 7th. seniors, led by Lyn Ruth proceeded to the balcony in the traditional moving- up day fashion. Then each class, singing ^ts own song moved-up into their respective places. The seniors sang the farewell song and threw their roses to the underclassmen be low. The 1951 ceremony concluded with, the singing of the. Alma Mater."
CLASSIFIED ADS,"FOR SALE--1949 Dodge Club coupe with automatic transmission, also heater, seat covers,: and other ex tras. Only 21,000 carefully driven miles! In perfect condition and priced to sell. Phone 4151. FOR SALE -- Plymouth, 1946 four- door, gray sedan. Radio, heater, new tires. Very clean and in ex cellent condition. Looking for a quick sale. Phone 14614. FOR SALE--1946 Plymouth 4-door Gray Sedan, Radio and Heater, New Tires. Very clean car and in excellent condition. Looking for a quick sale. Phone: Lewisburg, 14614. . FOR SALE--Kay String Bass Wire Recorder; 1935 Buick. Call Jim Danniels--15863. WANTED--Ride to North Jersey on Friday afternoon April 27. Will share expenses. Call Mary Camp bell, 3700. RIDE WANTED -- To Trenton or Philadelphia, Friday, April 27 after 10:00 a. m. Will share expenses. Call Hank. Second Floor Harris. RIDERS -- Anyone interested in a ride to Philadelphia leaving Friday noon and returning Sunday nighty- contact Ray Borcz, 201 East Wing. WANTED -- Ride to North Jersey near New Brunswick for two on or before Friday noon. Will share expenses. Call Joy Mackwell, 13900>> R I D E R S -- Washington, D . C., Friday, April 27 at 4:30. Will return Sun day evening. Call Sam Pulford, 209 East College."
ENGINE-EARS...,"(Continued from Page 7) equipment after the first installation was made. It was their only labora tory space. Finally, in 1912, the Chemical Engi neers began their curriculum. Dr, Glen V. Brown, the head of the de partment, is accredited with starting the first placement bureau on campus. He aided his students in securing positions before and also after grad uation. At the NAACP general meeting held on April 18, treasurer ""Buc"" Pullen reported on the Youth Confer ence held in New York City. In his report, Buc stated that the main objectives of the conference were to secure F. E. P. C. legislation in Pennsylvania, to defeat the Win stead Amendment to the U. M. T. bill before Congaress, and to petition the President for the dismissal of Millard F. Caldwell, Civilian Defense Admin istrator, because of his discriminatory attitude. Following the report, two films, ""Boundary Lines"" and ""To Live To gether"" were shown to the group, and met with their approval because they showed in a clear cut manner how social biases may be surmounted and eventually eliminated. President John Harmon announced that elections for next year's officers would be held at the t last general meeting on Wednesday evening, May 16."
May 13 -,
.,
M O T H E R 'S D A Y,"A Gift with a Future ""JEW ELRY"" REMEMBER MOTHER with a Gift of Jewelry from"
CAMPUS THEATER BLDG.,"""The House of 'Towle' Sterling"""
LEWISBURG,JC!<<aCSaOSSCjaOOOCStX3iSOiXX3CX3PSiaCSOaOaEX*'XXJ<<CSCStJaaaCSaS3oaaaCW OPS3e leujisburg
',s deluxe showplace
p A M P U C,
V *  T H E A T R E  O,
PHONE,
5-3111,
THURSDAY - FRIDAY - SATURDAY,GAY AS THE GAY WHITE WAY!
DORIS DAY--GENE NELSON,"S. Z. SAKALL--BILLY DeWOLFE in ""LULLABY OF BROADWAY"" In Technicolor Continuous Shows SAT.--1:30-- 12"
MON.-TUES.,APRIL 30--MAY 1 Beauty & Adventure in South Pacific
DEBRA PADGET-- LOUIS JOURDAN,"in ""BIRD OF PARADISE"" WED.-- (One Day Only) MAY 2"
GEORGE RAFT--COLEEN GRAY,"in ""LUCKY NICK CAIN"""
THUR.-FRI.-SAT.,"MAY 3, 4, 5"
MARJORIE MAIN--PERCY KILBRIDE,"--in-- .""MA AND PA KETTLE BACK ON THE FARM"""
D O X U,
n T H E A T R E !,
LEWISBURG,Friday and Saturday
GENE AUTRY,--in--
'TEXANS NEVER CRY',Monday and Tuesday
--DOUBLE FEATURE-,"DEL CAMBRE in ""ARCTIC FURY"" MIKE O'SHEA in ""THE THREAT"" Wednesday and Thursday"
--DOUBLE FEATURE--,
WILLARD PARKER,"--in-- ""EAVID HARDING, COUNTERSPY"" and ""PRAIRIE ROUND-UP"" Friday and Saturday"
ROY ROGERS,"--in-- ""HEART OF THE ROCKIES"""
LIKE THOUSANDS OF AMERICA'S STUDENTS-,
MAKE THIS MILDNESS TEST YOURSELF AND GET,
WHAT EVERY,
SMOKER WANTS,IAIB&iaEEEEEHEBEi m tE E E E E E EE m S
Fraternities Go International With,
Decorati,"by Don Raphael There comes a tame 'every year when all school scholastic activities cease, at least as fa r as the ""scholars"" are concerned, and houseparty this year seems to be based on an inter national theme, ranging all the way from the Sig's Southern Plantation, to the D-Ubangi Ball. The DU's 'D-Ubangi Ball* will be held at the chapter 'hut', which will be transformed into a semblance of the African veldt for the formal dance Friday night from ten to two. Saturday will find the Ubangi's on a picnic, in an undisclosed location near Milton, from whence they will retire to the sanctuary of an informal open house Saturday night. Still on the ""back to nature"" theme, the KDR's will have a 'Purple Grotto' in the transformed house that will re semble a cave, with a running pool, and the usual accessories that go with a quiet mountain grotto. Dancing will take place in the grotto from nine to one on Friday evening. Hairy John's will play host to the 'nature boys and boyesses' on a picnic Saturday, with an informal open house in the evening. The Kappa Sigs will observe house- party in the traditional manner, with the 'Black and White Formal' Friday evening, and an informal dance at the chapter house Saturday night, preced ed by a picnic at Cherry Run. Up to press time, this is the only informa tion available about the Kqppa Sig's forthcoming plans. A banquet at the Milton ountry Club will start off Lambda Chi's weekend, followed by a dance at the chapter house, from nine 'till two. Their theme will be a 'New England Fishing Village', complete with a lighthouse, a dock, boats, and inside will find a Yankee fishing village. Tall Timbers will be the scene of the mariner's picnic, with the retiring seamen (and dates) returning to the house for a costume dance. The Phi Gams this year are using as their theme, 'Holiday Magazine', scenes inside the house. Going along with the appropriate international with some of the French motifs will be an elegant French Taxicab, ala Henri Ford, vintage 1924. A formal dance will be held at the house on Friday night from nine until two, followed Saturday afternoon with a picnic at Tall Timbers, and an in formal dance on Saturday night. Din- men and ner will be served to the their dates on Sunday. Upon the hill, a Spanish patio, courtyard, and other Spanish decor will point out the home of the Phi Psi's. Their 'Spanish Fiesta' will be held Friday night from nine to two, with a picnic at Halfway on Saturday. Saturday night, the troops will move back to the Phi Psi house for an informal dance. The Trojan Horse in front of the (Continued on page 8.)"
Use,
The Paths!,u n m m tlT T T .......... -- .................
T&utknMxmi,
BUCKNELL UNIVERSITY,
The Student Voice,
O f Bucknell,
Z634,
VOLUME LIV,Member of A ssociated Collegiate Press and Intercollegiate Press
"LEWISBURG, PA., THURSDAY, MAY 3, 1951.",Awarded F irs t Class H onor Rating By A.C.P. Critical Service
NUMBER 26.,
Pfautz Directs Sociology Poll,
Indicating Undergrad's Beliefs,"""How to be a good parent"" and ""sex education"" should be covered in col lege courses here! This is one of the results shown by a Bucknell Poll which was sponsored by the Sociology Club, under the direction of Harold W. Pfautz. This poll was conducted to show0 the undergraduates image of ""The f y ^ ^ ^"
H,a Z m g
Back In For Next,
"Year, Says SFC",
Higher Education Doomed Unless,
Congress Recognizes Colleges,
"Essential, Says ' Times",
9,
Editor,"Higher education in the United States is doomed unless Congress accepts Anna Rosenberg's belief that the colleges are ""the lifeline"" to the physical and spiritual arsenal of the world, says Fred M. Hechinger, education editor of the New York Times,"" in his article in the May 15th issue of a popular magazine. The future of higher education in I .CC0. Admission standards will be re- Higher Learning"" and to find out a number of things that interest Buck- nellians. A 7% per cent sample was randomly selected from the under graduates. In all, 148 interviews were made. The students were fairly unanimous in agreeing that Bucknell is ""a place to obtain an education."" They were also in favor , of co-education and Bucknell's immediate size. There was less agreement in connection with the location because a great many of the female students seem to miss the city. Nevertheless, all agreed that they did not want to attend a univer sity which was located in the city. Expense Estimate High When asked to estimate the cost of one year at Bucknell, women students put their cost between fifteen hundred and two thousand dollars. The men estimated the cost between a thou sand and fifteen hundred. A rather large majority of stu dents seemed to favor the existence of fraternities and sororities. They seem to be predominantly in favor of a change in the present ""no-cut"" sys tem. The establishment of an academic honor system is favored by most of the students who feel this system would benefit Bucknell- Those who disapprove of this system feel that ""it won't work"". Business Minded Most Bucknellians do not plan to enter graduate school. Approximately half (counting engineers) plan to go into business. Almost a third plan to enter the professional world, and the remainder are planning various alternatives. Bucknell's curriculum generally satisfies the students. When asked to pick things they thought college should give them, training for a job, ability to get along with people arid deal with problems ranked high. Moral character, citizenship, and cul tural appreciation were judged the least important. College Good For Coeds When asked to describe a number of statements as ""more true than false"" or ""more false than true,"" the results show that Bucknellians be lieve a college education is just as important for girls who marry im mediately after graduation as those who enter a career. The results also showed that students feel they should (Continued on page 8) Freshmen hazing replete with tug of war, dinks, signs, and greased poles will make its appearance on the cam pus again next year. Voting on a resolution proposed by the Student- Faculty Congress committee on this subject, faculty members yesterday decided to reinstate the freshmen haz ing period. This means that .the traditional freshmen-sophomore tug of war and the greased pole climb, highlights of the annual homecoming game, will once again be enacted. Freshmen will be required to know all school songs and must sing them and give school cheers upon the request of any upperclassmen. This can be done during the period from 4:30 p..m. to 6 p. m. on weekdays and from 1 p. m. to 6 p. m. on Saturdays and at any school function. The frosh may be requested to sing and cheer in the Bison and must dance there when asked by an upperclass man to do so. Violators of the rules will appear before the Freshman Rules Commit tee composed of upperclass men and women and will appear in specified costumes at football games. The en tire freshman class will be on call for gridiron activities. Student members of the Student- Faculty Configress appeared before the faculty to present the revised hazing plan. this country is already in doubt, he says. There is a ""disturbing trend of faculty dismissals and non-reap- pointments, and there is serious dan ger that there will be a faculty short age three years from now and a gap in the succession of great teachers ten years hence."" Mr. Hechinger, education editor of the ""New York Herald Tribune,"" de clares that Congress must be made to see that without continuation of our present system of higher education, it will be ""impossible to create the strength to defend freedom and that no freedom ma remain to be defend ed."" Although there have been predic tions that there would be as much as an 80 per cent drqjwin college enroll ment next fall, indications are that the drop will be mild, not more than 10 per cent. Although the rush into the Armed orces has been slowed by Defense Secretary George Marshall's ruling that deferred college students will be able to select their branch of service at the /end of their deferment, there will be noticeable changes in the edu cational p i c t u r e . Coeducational schools will recruit as many women as possible. The ROTC will be ex panded by some 95,000, to over 230,- = Hildreth Home From Hospital i After five weeks at Geisinger | Memorial Hospital, President Hil- I dreth has returned to his campus, i However his convalescence will be I a slow one, for at the moment he 1 is allowed no visitors and is rest- E ing quietly at home. If you think 1 you see him walking around cam- | pus, look again. It's his twin i brother. When the president is I more fully recovered, he and Mrs. I Hildreth plan a short trip. Our | | best wishes or smooth sailing from ; I here on in President Hildreth and | i we'll be seeing you at commence- i | ment!"
